15.64	4.40	5.87	15.70	100848.00
15.64	4.40	5.87	15.70	100856.00
15.64	4.40	5.87	15.80	100852.00
15.64	4.40	5.87	15.80	100849.00
15.64	4.40	5.87	15.80	100854.00
15.64	4.40	5.87	15.80	100860.00
15.64	4.40	5.87	15.80	100861.00
15.64	4.40	5.38	15.80	100855.00
15.64	4.40	5.38	15.90	100867.00
15.64	4.40	5.38	15.90	100865.00
15.64	4.40	5.38	15.90	100871.00
15.64	4.40	5.38	15.90	100873.00
15.64	3.91	5.38	15.90	100861.00
15.64	3.91	5.38	16.00	100871.00
15.64	3.91	5.38	16.00	100865.00
15.64	4.40	5.38	16.00	100865.00
16.13	4.40	5.38	16.00	100865.00
15.64	4.40	5.38	16.00	100870.00
15.64	4.40	5.38	16.10	100882.00
16.13	4.40	5.38	16.10	100879.00
16.13	4.40	5.38	16.10	100868.00
16.13	4.40	5.38	16.10	100865.00
16.13	4.40	5.38	16.10	100876.00
16.13	4.40	5.38	16.20	100866.00
16.13	4.40	5.38	16.20	100880.00
16.13	4.40	5.38	16.20	100865.00
16.13	4.40	5.38	16.20	100867.00
16.13	4.40	5.38	16.20	100872.00
16.13	4.40	5.38	16.20	100870.00
16.13	4.40	5.38	16.30	100867.00
16.13	4.40	5.38	16.30	100871.00
16.13	3.91	5.38	16.30	100875.00
16.13	3.91	5.38	16.30	100877.00
16.13	3.91	5.38	16.30	100871.00
16.13	3.91	4.89	16.30	100871.00
16.13	3.91	5.38	16.40	100866.00
16.13	3.91	5.38	16.40	100875.00
16.13	3.91	5.38	16.40	100867.00
16.13	3.91	5.38	16.40	100873.00
16.13	3.91	5.38	16.40	100868.00
16.13	3.91	5.38	16.50	100871.00
16.13	3.91	5.38	16.50	100865.00
16.62	3.91	5.87	16.50	100875.00
16.62	3.91	5.87	16.50	100867.00
16.62	3.91	5.87	16.50	100863.00
16.62	3.91	5.87	16.50	100861.00
16.62	3.91	5.38	16.60	100873.00
16.62	3.91	5.87	16.60	100860.00
16.62	3.91	5.38	16.60	100864.00
16.62	3.91	5.38	16.60	100875.00
16.62	4.40	5.38	16.60	100867.00
16.62	3.91	5.87	16.70	100870.00
16.62	4.40	5.38	16.70	100866.00
16.62	4.40	5.38	16.70	100869.00
16.62	3.91	5.38	16.70	100870.00
16.62	4.40	5.38	16.70	100877.00
16.62	4.40	5.38	16.70	100869.00
16.62	4.40	5.38	16.80	100877.00
16.62	4.40	5.38	16.80	100877.00
16.62	3.91	5.38	16.80	100875.00
16.62	3.91	5.38	16.80	100873.00
16.62	3.91	5.38	16.80	100876.00
16.62	3.91	5.38	16.80	100862.00
16.62	3.91	5.38	16.90	100871.00
16.62	3.91	5.38	16.90	100873.00
16.62	4.40	5.38	16.90	100867.00
16.62	3.91	5.38	16.90	100869.00
16.62	4.40	5.38	16.90	100865.00
16.62	4.40	5.38	17.00	100868.00
16.62	4.40	5.38	17.00	100873.00
16.62	4.40	5.38	17.00	100865.00
16.62	4.40	5.38	17.00	100875.00
16.62	4.40	5.38	17.00	100873.00
16.62	4.40	5.38	17.00	100861.00
16.62	4.40	5.38	17.10	100872.00
16.62	4.40	4.89	17.10	100870.00
16.62	4.40	4.89	17.10	100873.00
16.62	4.40	5.38	17.10	100872.00
16.62	4.40	4.89	17.10	100874.00
16.62	4.40	4.89	17.10	100872.00
16.62	4.40	4.89	17.20	100866.00
16.62	4.40	4.89	17.20	100868.00
16.62	4.40	4.89	17.20	100870.00
16.62	4.40	4.89	17.20	100867.00
16.62	4.40	4.89	17.20	100869.00
16.62	4.40	4.89	17.20	100869.00
16.62	4.40	4.89	17.30	100860.00
16.62	4.40	4.89	17.30	100866.00
16.62	4.40	4.89	17.30	100867.00
16.62	4.40	4.89	17.30	100869.00
16.62	4.40	4.89	17.30	100876.00
16.62	3.91	4.89	17.30	100868.00
16.62	4.40	4.89	17.40	100869.00
16.62	4.40	4.89	17.40	100870.00
16.62	4.40	4.89	17.40	100871.00
16.62	4.40	4.89	17.40	100870.00
16.62	3.91	5.38	17.40	100870.00
16.62	3.91	5.38	17.40	100870.00
16.62	3.91	5.38	17.50	100877.00
16.62	3.91	5.38	17.50	100877.00
16.62	3.91	5.38	17.50	100878.00
17.11	3.91	5.38	17.50	100881.00
16.62	3.91	5.38	17.50	100872.00
16.62	3.91	5.38	17.50	100868.00
16.62	3.91	5.38	17.60	100870.00
17.60	3.91	5.38	17.60	100879.00
17.11	3.91	5.38	17.60	100867.00
16.62	3.91	5.38	17.60	100871.00
17.11	3.91	5.38	17.60	100872.00
17.60	3.91	5.38	17.70	100869.00
17.60	3.91	5.38	17.70	100872.00
17.60	3.91	5.38	17.70	100874.00
17.60	3.91	5.38	17.70	100872.00
17.60	3.91	5.38	17.70	100871.00
17.60	3.91	5.38	17.70	100881.00
17.60	3.91	5.38	17.70	100873.00
17.60	3.91	5.38	17.80	100878.00
17.60	3.91	5.38	17.80	100875.00
17.60	3.91	5.38	17.80	100869.00
17.60	4.40	5.38	17.80	100881.00
17.60	3.91	5.38	17.80	100876.00
17.60	3.91	5.38	17.80	100874.00
17.60	3.91	5.38	17.80	100875.00
17.60	4.40	5.38	17.80	100868.00
17.60	4.40	5.38	17.90	100875.00
17.60	4.40	4.89	17.90	100878.00
17.60	4.40	4.89	17.90	100874.00
17.60	4.40	4.89	17.90	100877.00
17.60	4.40	4.89	17.90	100879.00
17.60	3.91	4.89	17.90	100871.00
17.60	3.91	4.89	18.00	100869.00
17.60	3.91	4.89	18.00	100881.00
17.60	3.91	4.89	18.00	100870.00
17.60	3.91	4.89	18.00	100876.00
17.60	3.91	4.89	18.00	100873.00
17.60	3.91	4.89	18.00	100868.00
17.60	3.91	4.89	18.10	100880.00
17.60	3.91	4.89	18.10	100876.00
17.60	3.91	4.89	18.10	100868.00
17.60	3.91	4.89	18.10	100866.00
17.60	3.91	4.89	18.10	100868.00
17.60	3.91	4.89	18.10	100877.00
17.60	3.91	4.89	18.20	100878.00
17.60	3.91	4.89	18.20	100879.00
17.60	3.91	4.89	18.20	100861.00
17.60	3.91	4.89	18.20	100879.00
17.60	3.91	4.89	18.20	100881.00
17.60	3.42	4.89	18.20	100871.00
17.60	3.42	4.89	18.30	100878.00
17.60	3.42	4.40	18.30	100872.00
17.60	3.42	4.89	18.30	100876.00
17.60	3.42	4.89	18.30	100873.00
17.60	3.42	4.40	18.30	100876.00
17.60	3.42	4.89	18.30	100868.00
17.60	3.42	4.89	18.40	100871.00
17.60	3.42	4.89	18.30	100879.00
17.60	3.42	4.89	18.40	100871.00
17.60	3.42	4.89	18.40	100871.00
17.60	3.42	4.89	18.40	100874.00
17.60	3.42	4.89	18.40	100873.00
17.60	3.42	4.89	18.40	100866.00
17.60	3.42	4.89	18.50	100869.00
17.60	3.42	4.89	18.50	100873.00
17.60	3.42	4.89	18.50	100867.00
17.60	3.42	4.89	18.50	100868.00
17.60	3.42	4.89	18.50	100873.00
17.60	3.42	4.89	18.50	100870.00
17.60	3.42	4.89	18.50	100863.00
18.08	3.42	4.89	18.60	100871.00
18.08	3.42	4.89	18.60	100875.00
18.08	3.42	4.89	18.60	100877.00
18.08	3.42	4.89	18.60	100875.00
18.08	3.42	4.89	18.60	100873.00
18.08	3.42	4.89	18.70	100862.00
18.08	3.42	4.89	18.70	100876.00
18.08	3.42	4.89	18.70	100863.00
18.08	3.42	4.89	18.70	100862.00
18.08	3.91	4.89	18.70	100855.00
18.08	3.91	4.89	18.70	100847.00
18.08	3.91	4.89	18.70	100847.00
18.08	3.42	4.89	18.80	100846.00
18.08	3.91	4.89	18.80	100838.00
18.57	3.91	4.89	18.80	100838.00
18.57	3.91	4.89	18.80	100823.00
18.57	3.91	4.89	18.80	100830.00
18.08	3.91	4.89	18.90	100826.00
18.57	3.91	4.89	18.90	100833.00
18.57	3.91	4.89	18.90	100836.00
18.57	3.91	4.89	18.90	100834.00
18.57	3.91	4.89	18.90	100832.00
18.57	3.91	4.89	19.00	100834.00
18.57	3.91	4.89	19.00	100835.00
18.57	3.91	4.89	19.00	100839.00
18.57	3.91	4.89	19.00	100835.00
18.57	3.91	4.89	19.00	100844.00
